id,source,target,Weight,group
414,p_IL7,p_TWEAK,0.9285714285714284,1
415,p_IL6,p_TWEAK,0.932142857142857,1
416,p_OSM,p_TWEAK,0.9749999999999999,1
417,p_ST1A1,p_TWEAK,0.9464285714285712,1
418,p_MCP-2,p_TWEAK,0.9571428571428571,1
419,p_FGF23,p_TWEAK,0.9714285714285713,1
420,p_CSF-1,p_TWEAK,0.9749999999999999,1
421,p_SCF,p_TWEAK,0.9464285714285712,1
422,p_CCL4,p_TWEAK,0.932142857142857,1
423,p_DNER,p_TWEAK,0.9214285714285713,1
424,p_CCL19,p_TWEAK,0.9892857142857142,1
425,p_CX3CL1,p_TWEAK,0.932142857142857,1
426,p_TNFRSF9,p_TWEAK,0.9678571428571429,1
427,p_CD8a,p_TWEAK,0.9428571428571427,1
428,p_IL-18R1,p_TWEAK,0.9214285714285713,1
429,p_CD40,p_TWEAK,0.9714285714285713,1
430,p_CXCL5,p_TWEAK,0.9357142857142854,1
431,p_CCL25,p_TWEAK,0.9357142857142854,1
432,p_TNFB,p_TWEAK,0.9464285714285712,1
433,p_MMP-10,p_TWEAK,0.982142857142857,1
434,p_LIF-R,p_TWEAK,0.9214285714285713,1
435,p_CXCL1,p_TWEAK,0.9464285714285712,1
436,p_CXCL6,p_TWEAK,0.9535714285714283,1
437,p_CCL20,p_TWEAK,0.9571428571428571,1
438,p_CDCP1,p_TWEAK,0.907142857142857,1
439,p_CXCL9,p_TWEAK,0.914285714285714,1
440,p_HGF,p_TWEAK,0.914285714285714,1
441,p_MMP-1,p_TWEAK,0.932142857142857,1
442,p_FGF-19,p_TWEAK,0.9714285714285713,1
443,p_PD-L1,p_TWEAK,0.9535714285714283,1
444,p_STAMPB,p_TWEAK,0.9535714285714283,1
445,p_CCL3,p_TWEAK,0.932142857142857,1
446,p_uPA,p_TWEAK,0.9357142857142854,1
447,p_IL-10RB,p_TWEAK,0.9107142857142855,1
448,p_TRAIL,p_TWEAK,0.8892857142857141,1
449,p_FGF-21,p_TWEAK,0.8964285714285712,1
450,p_CCL11,p_TWEAK,0.9285714285714284,1
451,p_CCL23,p_TWEAK,0.9464285714285712,1
452,p_MCP4,p_TWEAK,0.9178571428571428,1
453,p_MCP1,p_TWEAK,0.9857142857142854,1
454,p_CST5,p_TWEAK,0.9107142857142855,1
455,p_CASP-8,p_TWEAK,0.9107142857142855,1
456,p_LAPTGF-beta1,p_TWEAK,0.9892857142857142,1
457,p_CD244,p_TWEAK,0.9214285714285713,1
458,p_VEGFA,p_OSM,0.9214285714285713,1
459,p_RANKL,p_OSM,0.95,1
460,p_4E-BP1,p_OSM,0.9749999999999999,1
461,p_IL8,p_OSM,0.8999999999999999,1
462,p_CXCL10,p_OSM,0.8857142857142855,1
463,p_MCP3,p_OSM,0.9214285714285713,1
464,p_IL7,p_OSM,0.9642857142857141,1
465,p_IL6,p_OSM,0.9714285714285713,1
466,p_TWEAK,p_OSM,0.9749999999999999,1
467,p_ST1A1,p_OSM,0.95,1
468,p_MCP-2,p_OSM,0.9107142857142855,1
469,p_FGF23,p_OSM,0.9714285714285713,1
470,p_CSF-1,p_OSM,0.9928571428571428,1
471,p_SCF,p_OSM,0.9642857142857141,1
472,p_CCL4,p_OSM,0.9749999999999999,1
473,p_DNER,p_OSM,0.9392857142857142,1
474,p_CCL19,p_OSM,0.9892857142857142,1
475,p_CX3CL1,p_OSM,0.9571428571428571,1
476,p_TNFRSF9,p_OSM,0.9785714285714284,1
477,p_CD8a,p_OSM,0.982142857142857,1
478,p_IL-18R1,p_OSM,0.9464285714285712,1
479,p_CD40,p_OSM,0.9285714285714284,1
480,p_CXCL5,p_OSM,0.9035714285714285,1
481,p_CCL25,p_OSM,0.9464285714285712,1
482,p_TNFB,p_OSM,0.9535714285714283,1
483,p_MMP-10,p_OSM,0.9642857142857141,1
484,p_LIF-R,p_OSM,0.95,1
485,p_CXCL1,p_OSM,0.9214285714285713,1
486,p_CXCL6,p_OSM,0.9249999999999998,1
