Probes,G103,G104,G108,G110,G111,G114,G119,G120,G124,G126,G130,G134,G301,G303,G305,G310,G313,G314,G315,G317,G318,G322,G323,G325,G328,G332,G337,G338,G355,G366
hsa-miR-6125,-0.509665,1.282354,0.027439,-0.358639,-0.699821,-1.09492,-0.879495,0.339962,0.218047,-0.918934,1.633213,-3.033058,3.236284,-0.353208,-0.968944,-0.865363,-0.116364,-0.813344,0.073113,-0.443549,2.413853,0.21502,0.486518,0.584483,-1.70236,-0.026947,-0.705014,0.181235,-1.373075,-0.301327
hsa-miR-6126,0.326937,0.758266,0.396032,-0.150009,-0.404249,0.240858,0.3901,0.829505,1.766674,0.715585,-0.163695,1.876173,-0.356751,-1.314611,-1.028762,-0.156715,-1.710352,-0.602957,-1.999788,-0.887932,0.452627,0.116468,-0.368052,0.260972,0.262432,0.37054,-0.211777,1.330013,-0.146261,-0.969958
hsa-miR-6127,0.245126,-3.133956,-0.052614,0.352791,0.184487,-0.226303,-0.164274,0.346904,0.223435,1.052076,2.406442,-1.254849,0.198216,1.016655,-1.382455,-0.112456,-0.726418,-0.545962,-0.885471,-1.170244,0.514483,0.642219,-0.477648,1.552487,-1.659716,-0.02054,0.519985,-0.369842,-1.452347,-0.643903
hsa-miR-6128,1.265881,4.668561,-0.542307,0.03454,0.011004,-0.55896,-1.749445,-0.839226,0.20438,-0.568437,-1.302771,-0.250471,0.732242,0.959752,-1.593616,0.081444,-0.099527,0.598614,-1.086299,-1.205635,-0.011489,-0.58072,0.485315,-0.408872,0.476345,-0.349225,0.367825,-0.083794,-2.391053,0.062016
hsa-miR-6129,-0.865397,-4.251792,0.233771,-0.638162,-1.014957,0.34347,-1.746162,0.273302,1.967414,-0.059837,0.832117,-0.855753,-1.94814,0.452156,-1.15878,-0.335802,-0.312421,0.238598,-1.403547,-0.599733,0.734361,-0.057721,-0.178652,0.449734,-0.471187,-0.66957,0.815382,1.921476,-1.26398,0.329642
hsa-miR-613,-0.824578,-1.07122,0.252851,-0.051358,-1.147384,-0.523048,0.101962,0.168775,1.199686,-0.722081,1.227453,-1.062204,2.525791,0.198493,-1.458132,-0.599447,-0.34102,-0.151138,-1.092162,-0.341127,0.410638,-0.216563,-0.522593,0.022216,1.020666,-0.47626,-1.118431,0.418465,-1.106172,-0.119531
hsa-miR-6130,-0.122726,0.572636,-0.85519,-0.755691,0.162682,0.345515,0.665074,-0.239136,1.66884,-0.006779,-0.234456,0.368658,-1.228048,0.168658,-1.535663,-0.954304,-0.297051,-0.00096,0.333803,-0.553641,-0.940787,0.796843,-1.68326,0.452533,1.212147,0.36359,-1.26419,4.193912,-1.282534,1.127155
hsa-miR-6131,-0.266416,-0.649756,0.217865,-0.62005,-1.65529,-0.153206,0.744852,-0.416655,0.612069,-0.694374,3.20437,1.004467,-0.40382,-0.461999,-0.700702,-0.230018,-0.652417,0.679558,0.258846,-0.342389,1.071616,-0.0023,-0.710512,1.123349,-1.052583,-0.505886,-0.486404,-0.434221,-3.620417,0.145064
hsa-miR-6132,-0.572395,-2.678902,-0.078861,-0.088826,-0.15582,-0.843529,-1.021265,0.197748,0.884184,-0.236761,0.400552,-0.740276,-1.130255,-0.552188,-0.628312,-1.42431,0.048739,0.370008,0.248169,-0.848926,-0.111588,0.010898,0.077304,0.434935,0.975578,-0.972271,-0.494058,-0.88215,-1.524608,1.230785
hsa-miR-6133,-0.72374,-0.714526,0.262073,-0.266237,-1.160378,-0.896025,-0.849164,0.656596,0.374895,-0.271612,0.630172,-0.8488,-1.976709,-0.697591,-0.6416,-0.067961,-0.037222,-0.086598,-1.022462,-0.018001,-0.17785,-0.360919,0.602086,-0.148815,-0.641198,-1.071166,-0.362382,-0.821538,-1.414585,0.491724
hsa-miR-6134,0.459164,2.157599,-0.898462,-2.080213,-0.321699,-0.814441,-2.946015,-0.472385,0.8215,-0.209643,0.960953,0.865445,0.625327,0.583695,-0.659374,-0.552712,3.638702,0.567906,-1.672623,-1.497667,-0.265044,-0.041173,-1.422892,-0.085928,-0.831777,-0.563371,0.087019,-0.989901,-0.495214,-0.234513
hsa-miR-614,0.124677,0.596,0.864518,0.312314,-0.06109,-1.305088,-0.50368,0.43919,0.535899,-0.128964,0.955626,1.267717,0.003838,0.528266,-0.337942,0.226245,-1.077985,0.725656,-0.960968,-1.189545,0.306676,-0.050379,0.789475,0.302055,0.058408,-1.052986,-0.179237,1.545858,-1.301295,-0.945985
hsa-miR-615-3p,0.351345,-0.29678,-0.269189,0.163138,-0.260298,-0.578975,-1.351633,-0.229996,-0.173805,-0.196236,1.286194,-1.185061,-0.996162,0.177668,-2.367815,-1.273144,-0.718089,0.880723,-0.935657,-0.030543,-0.511263,-0.619381,-0.811335,0.656258,-0.74378,-0.912984,-0.49726,-1.659829,-0.413969,-0.64781
hsa-miR-615-5p,1.939624,-0.16668,-1.284722,0.654795,0.511569,1.27133,0.365956,0.770692,-1.479465,0.925985,0.00302,2.214266,-0.491518,-1.372912,-0.158021,0.225735,-1.402894,-0.867353,1.114141,0.724583,0.169337,0.440308,0.472071,0.930921,-1.036344,0.131961,0.583415,-0.05478,2.38656,-0.135379
hsa-miR-616-3p,-0.309764,0.669661,0.046146,-0.581396,-1.247319,-1.348677,-0.405815,0.158813,0.024677,-0.508456,0.970945,-0.039836,-1.451125,-0.628622,-0.62238,-0.444073,-1.344604,-0.463952,-1.289294,-0.353089,0.989837,-0.02482,0.418861,-0.325355,0.134837,0.195377,-0.659933,0.353182,-0.502525,0.226923
hsa-miR-616-5p,-1.477345,-1.273954,-1.133534,0.234591,0.890131,-1.179619,-2.678624,-0.942158,0.521614,-0.285981,-0.103753,-0.415436,0.013456,0.794954,-1.960581,-0.783481,0.905487,1.648587,-1.07713,-0.18627,-0.746976,-0.189939,0.007734,-0.028755,0.994194,-2.406455,-1.21088,1.042899,-2.175748,-0.108017
hsa-miR-6165,0.214809,-0.111862,-0.026619,0.501457,-2.491078,-0.010945,-1.349357,0.061097,0.606148,0.513039,1.946873,-2.199708,-0.666854,-0.408367,-0.984272,-1.43681,-1.496298,-0.30085,-0.170874,-0.404216,-0.058371,1.5995,-0.433349,0.404999,-3.038228,-0.208807,-2.368527,0.979742,-1.533217,0.236471
hsa-miR-617,-0.108275,-0.280739,1.100931,-0.160188,-0.545389,-1.629963,-0.390921,0.968908,1.377378,1.014474,0.71791,0.212857,0.038604,-1.094946,-1.953449,-0.685802,-1.574723,-0.366167,-1.34165,-0.584101,-0.551574,1.028278,-0.652651,-0.243288,-0.122154,0.205674,-0.282018,0.521036,-1.35595,-1.65827
hsa-miR-618,0.176469,0.818393,0.013598,0.464245,-1.164283,-1.570441,-0.827097,0.643731,0.528975,-0.534884,1.08432,0.589292,-1.100143,-2.675731,-1.071507,-0.308709,0.701081,-0.017647,-0.406343,0.889679,0.417811,-0.096735,0.570243,0.627601,-0.355201,0.201037,-0.772643,0.563922,-1.245942,0.411851
hsa-miR-619-3p,-0.791396,0.045888,0.458511,-0.26737,-0.464213,0.105812,-0.136554,0.154088,1.168733,0.185083,0.499588,0.299252,-1.191809,-0.764705,-2.473134,-1.050569,-2.194602,-0.308182,-0.836122,-0.351394,1.054326,-0.1063,-0.266237,0.6472,-0.043281,-0.032994,-0.075745,0.613549,-1.007064,-0.67637
hsa-miR-619-5p,-1.698445,0.443353,-0.912583,0.549837,-0.002792,-0.383724,-0.358064,0.837633,0.125149,-0.894752,1.378116,0.960164,0.210289,-0.944175,-0.143156,-0.713227,0.523325,-0.484562,-0.168318,-0.884371,-3.351683,-0.68093,0.285664,0.390249,0.171807,-0.327657,-0.906421,-1.084573,-0.023345,0.37251
hsa-miR-620,-0.032646,3.53611,-0.228252,-0.579854,0.046159,0.285001,-2.101511,-2.644754,0.544334,1.890589,-1.246711,-2.155313,0.351762,0.723873,-0.27554,-1.724756,-0.738147,-0.157752,-0.08766,-0.128243,-0.592611,0.205828,-1.171748,0.443855,0.2837,-0.728278,-0.87433,-0.971414,-1.360986,2.794467
hsa-miR-621,-1.262944,-0.279806,-0.849915,0.378326,0.149841,-5.992533,-0.852042,-0.376946,2.055438,-0.375363,1.58022,0.99669,1.198216,0.447812,-2.245167,-0.503036,-0.337609,0.219982,-6.663578,0.147281,0.563686,1.147684,0.09448,1.002628,-1.7163,0.529738,-0.810941,0.118184,-0.351602,0.548029
hsa-miR-622,-0.039685,-0.672124,0.736531,-0.132395,-0.191213,-0.996005,-1.815997,0.302841,0.562955,-0.364742,1.20235,0.753921,0.506682,-0.539739,-1.531225,-0.197938,-1.49678,-0.353317,-1.658593,-0.817775,-0.326966,-1.32298,0.762386,0.039893,0.394732,1.582731,-0.38537,0.184108,-0.163128,-1.291507
hsa-miR-623,-1.433138,0.636362,0.005216,0.725714,-0.785231,-1.188289,-2.188344,0.273986,3.280157,0.60418,0.668837,5.3215,-0.889246,-0.379912,-0.740727,-1.519956,-1.765249,0.467344,-1.372654,-0.200761,-1.932074,-0.380218,-0.35321,0.322947,-1.122292,0.699663,0.945788,-0.347246,0.077071,-0.06262
hsa-miR-624-3p,-0.908325,0.26863,0.299509,-0.106462,-0.672773,-0.738624,0.016754,0.724956,1.431331,-0.664185,1.563264,-0.046379,0.410314,0.069329,-1.261041,-0.853836,-1.998283,-0.07972,-0.669949,0.373796,0.409946,-0.407721,0.370553,0.322987,-0.670496,0.163727,-0.776031,-2.500658,-0.994827,1.427377
hsa-miR-624-5p,-2.179875,1.338171,-1.015708,0.154875,-0.349662,-1.287885,-2.058019,-2.505479,0.313028,2.091901,0.256837,0.99669,-0.854481,2.185052,-3.823271,0.077116,1.453919,2.378225,-0.576407,-1.041608,-1.282639,0.718841,0.047505,-0.115272,0.363871,-2.870192,-0.04766,-2.457438,-3.860731,-0.882966
hsa-miR-625-3p,1.219302,-0.436487,0.051515,-0.338822,0.541937,0.86189,0.973543,0.485551,1.274233,2.443571,1.868449,-0.501452,-0.75117,1.880593,-0.504794,-0.07564,-0.789186,-1.614288,-0.751574,0.525645,0.145443,0.14681,-1.05376,-0.510176,0.24912,0.39997,-2.825257,0.061083,-1.267417,0.880171
hsa-miR-625-5p,0.853112,0.201799,1.068578,0.027729,-0.398674,-0.736193,0.181198,0.062704,-0.297813,-0.071766,0.935776,-0.887117,-0.785411,-1.236011,1.059444,0.316809,-2.531987,0.645499,-0.573087,-0.285805,-0.922813,0.547729,0.284836,-0.299342,0.340284,-0.23687,-1.025066,0.070646,-1.4281,0.145879
hsa-miR-626,-1.181623,-0.407548,1.404411,-0.203216,-0.38742,-0.643435,1.141961,0.634045,0.927355,-0.400241,0.802065,0.205684,-0.146192,-0.978292,-1.500311,-0.364092,-1.949399,-0.817761,-0.630055,-0.167971,-0.543797,-0.211858,0.350118,0.15514,-0.171494,0.125612,-0.046422,0.078209,-1.36179,0.026737
hsa-miR-627-3p,-1.757687,-1.412257,-0.343878,-0.173156,0.06327,-0.553036,-1.628179,0.106533,1.091564,-0.295305,-0.037865,-0.54173,-1.046788,0.863064,-0.997158,-1.150365,0.528396,0.290062,-0.935657,0.395992,-0.615852,-0.229119,0.178749,0.097571,-2.255458,-1.315864,-1.399066,-0.350034,-2.25407,0.727352
hsa-miR-627-5p,-0.169968,-2.623761,0.106864,0.342186,-1.264677,-0.085643,-0.603218,-0.59676,-1.883972,-0.002047,1.005872,1.102183,1.198216,-0.527666,1.295977,-1.37268,2.647782,0.086595,-2.247601,0.170092,-2.399228,-0.4313,0.971154,0.51524,-0.673231,-0.670286,0.684585,0.275874,-1.150115,1.180233
hsa-miR-628-3p,-0.277707,0.392619,-0.698459,-0.605372,-0.1311,0.231746,0.237559,0.756321,0.202113,-0.877238,0.599087,-1.051125,-0.419761,-0.542524,-1.406451,-0.526411,-1.457699,-0.4212,-0.676798,-0.565591,0.797139,-0.157777,-0.279681,0.109543,0.196857,-0.679171,-0.884309,-0.898841,-1.587605,-0.470793
hsa-miR-628-5p,-1.482628,-0.537138,0.231046,-0.171012,0.163728,-1.588143,1.742188,0.446177,1.740705,0.607135,-1.015696,-0.274612,-1.248328,1.426794,0.171919,-0.169172,-1.375577,0.208257,-1.874257,-0.041056,0.024212,0.904267,0.090724,1.148537,1.006166,0.581968,-0.484004,0.068279,-0.909808,0.448376
hsa-miR-629-3p,0.494848,-1.031063,0.721154,0.012616,-0.537979,1.41883,-0.420422,0.571353,0.854814,-0.862156,0.881601,-0.363206,1.918108,-1.940862,-0.475996,-0.124281,-1.392757,-0.288419,-1.560148,0.096318,-1.737557,0.277209,0.861267,0.273209,-0.488889,-2.309325,-0.022104,-0.389134,-1.12389,-0.876469
hsa-miR-629-5p,-0.304014,0.023094,-0.134394,-0.772562,-0.112658,-0.190276,0.013404,0.342318,0.727838,-0.226834,0.682326,-0.311025,-0.425299,-0.725786,-1.040917,-0.42033,-0.548708,0.034098,-0.646151,-0.360253,-0.445468,-0.132405,0.100112,0.225167,1.039015,-0.538888,-0.542214,0.810453,-1.559073,0.199099
hsa-miR-630,-1.524416,-0.816406,0.961886,0.098745,0.156931,-0.142674,-1.178343,0.358199,1.456397,-0.63779,1.311285,-3.062204,-0.526676,-1.527666,-2.277765,-1.214911,-2.691652,-0.063098,-1.666722,-0.644614,1.472049,0.030785,-0.606911,0.016434,-0.069937,0.176949,-0.617006,-0.919648,-1.168037,-0.03346
hsa-miR-631,-1.348674,1.572636,-0.198453,0.024287,-0.586327,-0.661781,-1.944843,-1.48481,-0.116541,0.151657,0.417594,-2.7759,-0.715217,0.868654,-1.078547,0.687109,-0.155763,1.066206,-1.364634,0.140231,-1.038058,1.975851,-0.039431,0.469607,-0.292492,-2.569334,-0.887847,1.257611,-1.47339,-0.095269
hsa-miR-632,-0.541319,-0.801759,-0.929551,-0.334097,-1.739357,-1.526215,-1.345916,-2.205623,0.076203,-0.157417,0.540104,-1.325238,-0.474209,0.236876,-1.358118,-1.493394,-0.40515,0.863361,0.444947,-0.345054,0.730598,0.180172,-0.632984,-0.526708,-1.35373,-1.056775,-0.509804,0.33539,-2.013062,1.16511
hsa-miR-633,-0.05966,-0.263865,-0.995725,-0.469984,-1.186351,-0.579457,-1.153645,-0.57858,1.153371,-0.635108,0.922243,-0.377706,-0.267758,0.011584,-1.811729,-0.53532,-1.738147,0.003938,0.043584,0.027661,-1.01714,-0.413797,-0.7498,-0.193019,-0.07887,-0.628114,-0.858752,0.013156,-2.689567,1.305651
hsa-miR-634,0.078437,-0.048852,-0.227712,-0.399281,-0.981523,-0.847483,-1.010812,-0.257958,0.245201,0.594196,0.421338,1.581652,-0.822132,1.26912,-2.554585,-0.60853,-1.653977,0.424015,-0.682104,0.006168,-0.419047,-0.235749,0.213125,-0.148311,-2.845583,-0.435158,-0.734198,0.688462,-1.339291,-0.263449
hsa-miR-635,0.028396,-0.299844,0.163713,-0.350372,-0.191251,0.422044,0.098711,0.185277,0.481648,-0.181313,0.154883,0.603311,-0.496929,-3.055721,-0.962465,-1.051688,0.56797,0.344252,-1.326033,-0.260969,-0.203573,0.919987,-0.845201,0.583474,0.199308,0.372069,-0.994243,-0.490554,-0.680287,0.670441
hsa-miR-636,-0.127832,-1.536298,0.141397,0.25921,-0.899644,-1.288518,-1.263587,0.570313,-0.065189,0.421597,1.772865,-0.574266,-1.976709,-0.643442,-1.681391,-0.478662,1.048558,-0.761079,-0.606534,-1.474179,0.147216,-0.335607,0.088918,-0.236547,-1.387677,0.292239,-1.28412,-0.834759,-2.524484,0.835784
hsa-miR-637,0.02199,0.498636,0.615415,-0.282391,0.049866,-0.309149,-1.394129,0.466935,0.296876,-0.512815,0.472748,0.326838,0.547486,-0.699094,-1.137554,-0.891198,-1.778425,-0.065185,-1.165955,-0.553039,0.861765,0.222009,0.446229,-0.112464,0.165056,-0.253488,-0.46735,-0.160292,-1.316014,-0.653738
hsa-miR-638,-0.961381,3.057385,1.156333,-0.451749,-0.71002,-1.431994,-0.985446,1.020647,-0.286879,-0.608769,0.282716,-2.145791,-0.822132,-0.33293,-0.646577,-0.738682,-2.363167,0.125123,-0.20596,-0.297301,2.86808,-0.370019,-0.001459,0.250899,-2.236872,0.406178,-0.34994,1.167102,0.340279,-1.011616
hsa-miR-639,-0.492592,-1.005631,-0.202762,0.025487,0.359648,-0.138459,0.014636,0.801354,0.447794,-2.015096,1.264635,0.298198,-1.267758,2.370919,-0.597468,-0.856618,-0.202323,-0.445033,-1.310431,-0.485746,0.214039,-0.798767,0.313679,0.480381,-0.811457,0.102771,-0.946022,-0.716356,-0.306401,1.162358
hsa-miR-640,-0.377722,0.445724,-0.107062,0.152514,-1.405637,-1.515883,-0.271423,-0.071931,1.034427,-0.712879,1.291385,0.259724,-0.626212,0.547885,-0.655745,-0.068786,0.014075,-0.095997,1.139631,-0.638594,0.291732,-0.727906,-0.468677,0.584718,-0.803763,0.555812,-2.141521,1.480972,-1.209601,0.816162
hsa-miR-641,-1.384575,-0.461873,-0.401668,-0.956672,3.171066,0.462978,-2.83257,-2.640929,0.539807,0.864417,0.586919,0.031578,-0.390145,-0.436679,-1.767033,-0.201449,0.445453,1.419375,-0.638561,-0.432078,-1.948188,0.647426,0.651734,0.102364,0.935334,-1.557604,-0.187106,1.322143,-2.569761,0.237856
hsa-miR-642a-3p,-2.086488,1.643026,-0.904363,-0.717022,-0.002792,-5.956007,0.550432,-1.475349,2.372471,1.49466,-0.21923,0.844687,0.110754,3.483223,1.562709,1.139932,0.439034,0.443647,-6.105582,-1.16069,-1.81023,3.478174,-0.084285,1.102164,-1.481834,-1.979535,0.327467,0.425983,-1.490384,1.261034
hsa-miR-642a-5p,-1.103861,-0.671289,-0.568314,-0.128905,-0.287979,-0.07723,-0.90558,0.634725,0.182408,0.231626,1.005476,2.299252,-1.211175,2.19237,-1.2741,-1.62811,-0.351144,-0.229989,-0.095653,-0.533189,-0.805799,-0.437772,2.192296,0.683859,0.977597,0.770137,-1.163498,1.49161,-0.11776,0.390888
hsa-miR-642b-3p,0.487828,3.420633,0.137457,0.683181,1.013118,0.057315,-0.015659,0.099112,2.053628,-0.7299,0.268216,-0.418348,0.847719,2.680788,-0.336422,0.376971,-2.824884,1.614974,-0.257585,1.238752,-0.234667,-4.451084,-0.821251,0.668511,-2.038228,1.550664,0.760756,-1.864607,-0.198618,0.257032
hsa-miR-642b-5p,-1.579528,-0.834181,0.035886,-0.55848,-0.265598,-2.185178,-1.085973,-0.175361,1.055951,0.564201,1.007893,0.522758,-3.22553,0.694727,-0.28994,-1.426415,-1.80442,-0.651459,-0.113195,0.117737,-2.015964,0.991016,2.044448,0.926236,1.131697,0.24461,-1.371438,0.930775,-0.822632,0.738159
hsa-miR-643,-1.858762,3.923134,-0.282223,0.49311,0.908969,-0.299767,-1.306078,-0.74244,0.007041,1.123477,-0.143281,0.522758,-0.836779,0.434075,-0.332386,-1.471699,2.571362,1.111541,-0.662639,-0.746464,-0.647889,0.466533,-0.647221,0.867911,-2.557602,-1.672755,-0.101305,-0.028106,-2.276097,0.107624
hsa-miR-644a,-0.414561,-2.127803,-0.144314,-1.069316,0.370353,0.036348,-1.052305,0.262245,0.36115,-2.890994,1.410821,0.607647,-3.730549,-0.864701,-1.30336,-1.817983,-1.365216,0.535067,-1.395089,0.131412,-0.185942,0.040769,-1.180654,-0.011047,3.091055,-0.152725,-1.216524,1.869375,-3.583378,-0.682667
hsa-miR-645,-1.563453,-1.749292,0.370118,0.053231,-0.754113,-1.883599,-0.776033,0.751503,-0.307274,1.099522,-0.688715,-1.740276,2.110754,0.935735,-2.032173,0.554969,-1.751953,-0.610093,-0.310053,2.027134,-1.176943,-1.897831,-1.12407,-0.598276,-3.038228,2.044312,-0.508942,-0.417148,-0.417212,-0.832075
hsa-miR-646,-1.067591,3.359233,-0.341245,-0.019788,-0.142603,-0.548615,-0.901549,0.145007,0.901108,-0.152518,1.562824,0.906087,-1.304284,-0.267305,-0.745619,0.171514,0.073324,0.618532,-1.038751,0.547421,0.165724,0.027348,0.158285,0.757347,-0.301262,-0.600772,0.151144,-0.518509,-1.420017,-1.516102
hsa-miR-647,0.566998,-0.512253,0.544985,0.05599,-1.905711,-3.061658,-0.659333,0.026542,0.917815,0.100381,0.070277,-1.190937,-1.246798,0.355521,-1.579013,-0.385853,-0.287742,0.837366,-0.669142,-0.105563,-0.44782,0.238708,0.30428,0.315994,-1.652169,0.232757,-0.932708,-1.633085,-1.412025,1.006709
hsa-miR-648,-1.171135,4.643026,0.84785,-0.318792,-1.855042,-0.174648,-1.207236,0.736396,0.22371,-0.635108,1.105701,-0.877779,-0.474209,0.810204,-1.132087,-0.989351,-2.133438,-0.588898,0.46086,-0.34914,0.546049,-1.337743,0.503371,0.374888,0.698738,0.580364,-1.888262,-0.113756,-0.901732,0.837535
hsa-miR-649,-0.695864,-0.766994,-0.221098,-0.077353,-0.415426,-1.815479,-0.037431,0.17909,1.225413,0.050513,0.127253,0.222249,-0.285175,0.285023,-0.365494,-0.667423,1.715238,0.1518,-0.723172,-0.623441,0.080644,0.136452,0.372922,0.772329,0.836241,-1.269936,-1.442728,-0.7901,-1.091958,0.125746
hsa-miR-6499-3p,-0.118606,-1.579367,-0.254549,0.096676,-1.198297,0.205523,0.067173,-0.108412,0.521614,-0.575729,1.517736,-0.377706,-0.049711,1.415573,-2.190273,-1.067444,2.314137,-0.406088,-1.410995,-0.376735,-2.492155,0.130654,-0.752864,0.175556,-1.574281,0.269018,-0.337578,1.272064,-0.019294,-0.470793
hsa-miR-6499-5p,-1.138107,3.442328,-0.767303,-0.234427,-1.178413,-6.714999,-0.616445,-0.125407,0.218854,0.280535,0.566099,0.259724,-3.889246,0.675618,-1.173856,-0.798668,-0.881588,-0.433337,-6.416784,-1.034266,0.445832,1.189632,1.121034,0.252501,1.605628,-0.746235,-0.952692,-0.587073,-0.798173,0.637854
hsa-miR-650,-0.886297,0.378813,0.309902,0.315742,-1.374275,-0.987946,-0.828119,1.545712,1.370883,-0.793465,1.237284,-3.869559,0.40026,0.79782,-0.964564,0.005766,-1.010871,0.44067,-0.697714,0.318966,-0.649382,0.065969,0.327393,0.065343,-1.696122,0.74597,0.367745,-0.573267,-0.304468,0.947478
hsa-miR-6500-3p,-2.333236,2.789867,-1.101809,0.610179,0.145337,1.151397,-0.551557,-1.357343,0.799599,-1.274406,1.608671,-2.12494,-0.801784,-0.207577,-0.262667,-0.691807,-0.582028,0.069638,-0.058302,0.173258,-1.765203,-0.337743,-0.144137,-0.101403,-0.461727,-0.122338,-0.769094,0.094751,-0.647247,0.315226
hsa-miR-6500-5p,-0.728167,2.295102,-0.485862,-0.158967,0.367668,0.035664,-0.095135,0.174153,0.405473,1.299797,1.069084,1.688567,-0.202404,-1.229722,-1.137626,-1.340613,-1.076792,0.489903,-1.259547,-0.154106,-0.244842,0.106657,0.245863,0.12514,0.2837,0.239862,-0.331868,-1.107463,-1.070206,0.192077
hsa-miR-6501-3p,0.573984,0.753209,-1.044541,-0.546123,2.0429,0.329395,-0.525709,0.153777,0.610424,-0.50534,-0.313206,-0.450769,-1.130255,-1.225839,-1.022897,-0.320973,-1.356468,-0.212482,-0.375357,0.870156,-2.257689,0.20304,0.020051,0.468946,-1.984788,0.459349,-1.377572,-0.500564,-0.226466,-0.135498
hsa-miR-6501-5p,0.139427,-1.049559,1.058703,-0.343428,-1.492773,-0.147043,0.189063,0.646641,0.457484,0.942119,2.574319,0.432561,-0.199889,0.601617,-1.957364,0.064088,0.162715,0.432976,-2.488198,-0.674371,0.221523,0.810156,-0.553967,-0.996863,-0.034158,1.079358,-0.880426,0.398427,-0.734203,-0.01129
hsa-miR-6502-3p,0.303403,2.71014,-0.172957,-0.615415,-1.124021,-0.707364,-1.015539,0.948558,1.138998,-0.477924,0.298346,0.816117,-2.059171,0.066696,-1.693631,-1.618514,0.556949,0.190476,-0.239186,-0.498935,0.921243,-0.578487,-1.048661,0.199988,-1.301262,-0.651295,-1.148172,-0.476042,-1.442384,0.794467
hsa-miR-6502-5p,-0.55299,-0.242332,-0.14659,0.459299,-2.671085,-2.380747,-1.268883,-0.393349,0.233718,0.18432,-0.85864,-0.024069,-1.374673,-1.038169,-0.584609,-0.834073,-0.306393,1.109312,-1.512966,-0.619229,0.063364,0.957182,-1.342648,0.63135,1.328094,-0.562616,-2.311194,-1.00211,-2.612524,0.903254
hsa-miR-6503-3p,0.476829,-1.164329,-1.148233,-1.143443,-0.591473,-1.015992,-1.452964,-0.457552,0.256561,-1.50873,0.487315,-0.489468,0.757117,0.199199,-1.475585,-0.532494,0.780542,1.100401,-1.644426,0.898306,-0.044696,-0.105452,1.13968,0.625644,0.201238,0.079077,-1.404506,1.634613,-1.432578,-1.020296
hsa-miR-6503-5p,-0.878088,-0.933716,-0.145413,0.071451,-0.346287,-0.230861,-0.417915,0.572069,1.184332,-0.707389,0.703028,0.419202,-1.066124,-1.22876,-0.597002,-1.227511,-0.819971,0.052704,-1.319159,-0.9161,0.317078,-0.152872,0.099262,0.486814,-0.627032,-0.326251,-0.926149,0.601617,-0.596928,0.46458
hsa-miR-6504-3p,-1.919492,3.742561,-1.939128,0.502155,0.225129,0.533753,0.743077,0.785111,0.697056,-1.512535,1.277338,0.592299,-1.605454,-0.845842,-1.535034,-0.453298,0.868634,-0.017994,-2.218591,-0.484299,-1.679699,0.380255,-0.659194,0.458438,0.168223,-1.590404,-0.539639,0.756881,0.369407,0.771899
hsa-miR-6504-5p,-0.303586,-1.517966,-0.255706,-0.41766,-0.988578,-5.577496,5.675502,0.623054,0.521614,-0.50534,-0.49607,-0.280844,-3.796137,1.395166,-1.150009,-0.688485,-4.93958,-1.410561,-4.776959,-0.278192,0.390614,0.640231,-0.244462,1.247759,0.868663,0.89747,-0.767967,-0.00211,-2.803139,-0.594576
hsa-miR-6505-3p,0.132425,-0.79438,1.053052,0.393339,-0.324917,0.230185,-1.754089,-1.762478,-0.648311,0.314088,1.057528,-1.270791,-3.079071,1.746815,-0.251889,1.411289,0.955238,-0.361079,-1.438158,-1.052188,-0.161573,1.206681,-0.449425,-0.398604,0.026542,0.777732,-0.411146,2.19469,-1.162288,-0.29632
hsa-miR-6505-5p,0.430315,-1.392598,0.115537,-0.053106,0.788558,-0.204429,0.304291,-1.014844,0.576062,-0.900825,1.896247,-1.199708,-2.589686,-0.150696,-0.043094,-0.299036,0.337554,0.377935,-0.836122,0.606652,-1.511338,-0.384838,0.346303,0.774073,1.120202,0.044312,-1.56224,1.010168,-1.697286,0.656963
